Unnamed: 0.1,reaction,electrophile SMILES,nucleophile SMILES,ReactionSMILES,"3,3â€™ Catalyst Substituent ",N Catalyst Substituent,catalyst SMILES,solvent,time (hours),temperature (Celsius),Temperature K,% yield,e.r. 1,e.r. 2,d.r.,ee,ddG,Conversion %,r.r. (regioisomeric ratio),reference,"CatalystSMILES
",Unnamed: 0,ster1,ster2,ster3,Dih,Atom1_charge,Valance_atom1,Rydberg_atom1,TotalNBO_atom1,Atom2_charge,Valance_atom2,Rydberg_atom2,TotalNBO_atom2,polarxx,polarxy,polaryy,polarzx,polaryz,polarzz,mean_polar,HOMO,LUMO,biggest distance,major_axis,Axis_2,Axis_3,Vbur35,Vbur5,Vbur75,old_name,missing,smiles_x,L_x,Bmin_x,Bmax_x,bur_shell_x,bur_vol_x,max_distance_x,tot_V_x,disp_x,max_axis_x,A2_x,min_axis_x,smiles_y,L_y,Bmin_y,Bmax_y,bur_shell_y,bur_vol_y,max_distance_y,tot_V_y,disp_y,max_axis_y,A2_y,min_axis_y,nL,nBmin,nBmax,nbur_vol
141,3i,CC(C)CC=O,C=C(C)C(=C)C,CC(C)CC=OC=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-20,253.15,91,94.0,6.0,,88.0,1.38335061269019,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,CC(C)CC=O,5.58617795,1.9434384579496544,3.5645825216883305,0.0,34.59067914497329,5.474578843953132,57.82651995522379,2.784844015218447,4.598132220875961,0.8514293713988828,0.6986088177393148,C=C(C)C(=C)C,5.106768489999999,1.9258104763248904,4.476072327196265,0.0,35.932667415858646,5.549310935445399,80.1975569801415,4.42629712394791,4.906707499006049,0.9748760494747352,0.6963718865465316,5.106768489999999,1.9258104763248904,4.476072327196265,35.932667415858646
142,3j,CCCCC=O,C=C(C)C(=C)C,CCCCC=OC=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-20,253.15,87,97.0,3.0,,94.0,1.74762912529695,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,CCCCC=O,4.70389318,1.7278729624934486,5.749622798890345,0.0,31.27542274340732,6.074432908913041,47.48281861816824,1.5106633980273385,5.777865864552453,0.5648477832900312,0.4358155244595778,C=C(C)C(=C)C,5.106768489999999,1.9258104763248904,4.476072327196265,0.0,35.932667415858646,5.549310935445399,80.1975569801415,4.42629712394791,4.906707499006049,0.9748760494747352,0.6963718865465316,5.106768489999999,1.9258104763248904,4.476072327196265,35.932667415858646
143,3k,O=CCCc1ccccc1,C=C(C)C(=C)C,O=CCCc1ccccc1C=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-10,263.15,73,96.0,4.0,,92.0,1.66090146279574,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,O=CCCc1ccccc1,4.13339664,1.7,6.398810310694054,0.0,33.5483287034136,7.212510207544962,110.68560608104576,6.140571110570749,6.942864133151957,0.6264567237333842,0.5279393982621116,C=C(C)C(=C)C,5.106768489999999,1.9258104763248904,4.476072327196265,0.0,35.932667415858646,5.549310935445399,80.1975569801415,4.42629712394791,4.906707499006049,0.9748760494747352,0.6963718865465316,5.106768489999999,1.9258104763248904,4.476072327196265,35.932667415858646
144,3o,CCCCCCCCCC=O,C=C(C)C(=C)C,CCCCCCCCCC=OC=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-20,253.15,94,97.0,3.0,,94.0,1.74762912529695,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,CCCCCCCCCC=O,10.19036288,2.008689382551056,6.776157466879189,0.0,29.443887046497203,10.550448413541345,182.74464512978932,10.129665115632912,10.339114946453837,0.5234472912621125,0.3158796238054346,C=C(C)C(=C)C,5.106768489999999,1.9258104763248904,4.476072327196265,0.0,35.932667415858646,5.549310935445399,80.1975569801415,4.42629712394791,4.906707499006049,0.9748760494747352,0.6963718865465316,5.106768489999999,1.9258104763248904,4.476072327196265,35.932667415858646
145,3p,O=CCCCCCCBr,C=C(C)C(=C)C,O=CCCCCCCBrC=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-20,253.15,80,96.0,4.0,,92.0,1.59778531372503,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,O=CCCCCCCBr,6.1682034,1.7,9.59848458588478,0.0,25.555512232618177,8.907836502802018,78.85216155871282,3.060015275217065,8.640038896322928,0.3682072148848957,0.3320276228607136,C=C(C)C(=C)C,5.106768489999999,1.9258104763248904,4.476072327196265,0.0,35.932667415858646,5.549310935445399,80.1975569801415,4.42629712394791,4.906707499006049,0.9748760494747352,0.6963718865465316,5.106768489999999,1.9258104763248904,4.476072327196265,35.932667415858646
146,3q,O=CCCCCCCCOCc1ccccc1,C=C(C)C(=C)C,O=CCCCCCCCOCc1ccccc1C=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-20,253.15,83,95.0,5.0,,90.0,1.4803340689659,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,O=CCCCCCCCOCc1ccccc1,8.42258446,1.7,12.69428008167107,0.0,32.37468076632791,15.19779951084756,231.8588806714353,3.361773497176656,15.073169342561924,0.2957591474811455,0.2289137153424833,C=C(C)C(=C)C,5.106768489999999,1.9258104763248904,4.476072327196265,0.0,35.932667415858646,5.549310935445399,80.1975569801415,4.42629712394791,4.906707499006049,0.9748760494747352,0.6963718865465316,5.106768489999999,1.9258104763248904,4.476072327196265,35.932667415858646
147,3r,C=CCCCCCCCCC=O,C=C(C)C(=C)C,C=CCCCCCCCCC=OC=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-20,253.15,98,97.0,3.0,,94.0,1.74762912529695,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,C=CCCCCCCCCC=O,5.526873849999999,1.7,9.482527569392808,0.0,28.04284526659231,8.618487314016754,213.01925534649925,1.4737239007000484,8.399723116736144,0.6481462520125463,0.5545630591131593,C=C(C)C(=C)C,5.106768489999999,1.9258104763248904,4.476072327196265,0.0,35.932667415858646,5.549310935445399,80.1975569801415,4.42629712394791,4.906707499006049,0.9748760494747352,0.6963718865465316,5.106768489999999,1.9258104763248904,4.476072327196265,35.932667415858646
148,3t,O=Cc1ccccc1,C=CC(=C)C,O=Cc1ccccc1C=CC(=C)C,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-10,263.15,97,98.0,2.0,,96.0,2.03392716773535,,,,FS(F)(F)(F)(F)c1cc(I)cc(S(F)(F)(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph35sf5_idp_7_1_m062x,7.34,2.59,5.59,38.83062,-0.06155,4.04279,0.01966,6.06155,-0.02638,4.00515,0.02214,6.02638,244.82,0.076,187.542,-0.022,14.349,120.171,184.18,-0.30604,-0.07208,10.014360450635,9.349922,8.22777,2.647543,53.4950672208646,29.4529554798176,14.0071536901728,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,,O=Cc1ccccc1,6.32107717,1.7,5.655453446692043,0.0,26.2963674695943,6.066186465050455,17.020059672442688,2.728941224257863,6.063963283004442,0.7443390963132024,0.1025464330413215,C=CC(=C)C,5.1702865,1.7,4.407416745124252,0.0,29.71627734375272,5.452101843760608,35.54366473434605,3.035351948393784,5.122154411089921,0.7747421006417097,0.341387053772256,5.1702865,1.7,4.407416745124252,29.71627734375272
149,3u,CC=O,C=CC(=C)C,CC=OC=CC(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-60,213.15,45,90.0,10.0,Additive,80.0,0.930120099457201,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,CC=O,3.64908887,1.7097110544599805,2.534395790573938,0.0,24.28684026196653,3.1260908831853853,10.019040500144005,1.481986690508346,2.6599864397561435,0.7713868673271286,0.690105714012622,C=CC(=C)C,5.1702865,1.7,4.407416745124252,0.0,29.71627734375272,5.452101843760608,35.54366473434605,3.035351948393784,5.122154411089921,0.7747421006417097,0.341387053772256,5.1702865,1.7,4.407416745124252,29.71627734375272
150,3v,CC(C)CC=O,C=CC(=C)C,CC(C)CC=OC=CC(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-60,213.15,81,94.0,6.0,,88.0,1.16476864742213,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,CC(C)CC=O,5.58617795,1.9434384579496544,3.5645825216883305,0.0,34.59067914497329,5.474578843953132,57.82651995522379,2.784844015218447,4.598132220875961,0.8514293713988828,0.6986088177393148,C=CC(=C)C,5.1702865,1.7,4.407416745124252,0.0,29.71627734375272,5.452101843760608,35.54366473434605,3.035351948393784,5.122154411089921,0.7747421006417097,0.341387053772256,5.1702865,1.7,4.407416745124252,29.71627734375272
151,3w,O=Cc1ccccc1,C=CC(=C)CC/C=C(C)/C,O=Cc1ccccc1C=CC(=C)CC/C=C(C)/C,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-10,263.15,36,96.0,4.0,,92.0,1.66090146279574,,,,FS(F)(F)(F)(F)c1cc(I)cc(S(F)(F)(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph35sf5_idp_7_1_m062x,7.34,2.59,5.59,38.83062,-0.06155,4.04279,0.01966,6.06155,-0.02638,4.00515,0.02214,6.02638,244.82,0.076,187.542,-0.022,14.349,120.171,184.18,-0.30604,-0.07208,10.014360450635,9.349922,8.22777,2.647543,53.4950672208646,29.4529554798176,14.0071536901728,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,,O=Cc1ccccc1,6.32107717,1.7,5.655453446692043,0.0,26.2963674695943,6.066186465050455,17.020059672442688,2.728941224257863,6.063963283004442,0.7443390963132024,0.1025464330413215,C=CC(=C)CC/C=C(C)/C,5.21486675,1.7,8.906212082921662,0.0,31.951524839829503,8.895215056500177,123.94784264323332,2.980527694137185,8.788342352014958,0.4366295288778734,0.41822016489008,5.21486675,1.7,8.906212082921662,31.951524839829503
152,3x,O=Cc1ccccc1,C=C(C)/C=C(C)/C,O=Cc1ccccc1C=C(C)/C=C(C)/C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-60,213.15,82,96.0,4.0,,92.0,1.34532071744219,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,O=Cc1ccccc1,6.32107717,1.7,5.655453446692043,0.0,26.2963674695943,6.066186465050455,17.020059672442688,2.728941224257863,6.063963283004442,0.7443390963132024,0.1025464330413215,C=C(C)/C=C(C)/C,6.50537166,2.106693549755688,4.599658494138107,0.0,32.020065585640786,6.650324260183184,91.28320837369814,2.986798992510312,6.406606597227553,0.7077284097931326,0.4905012253909332,6.50537166,2.106693549755688,4.599658494138107,32.020065585640786
153,3y,O=Cc1ccc(Br)cc1,C=C(C)/C=C(C)/C,O=Cc1ccc(Br)cc1C=C(C)/C=C(C)/C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-60,213.15,83,95.0,5.0,,90.0,1.24642783646092,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,O=Cc1ccc(Br)cc1,6.40569454,1.7,7.0767003150016015,0.0,26.081413597619303,6.961669679888167,38.59265858080821,6.292122205891513,6.909564083960754,0.5982638466838694,0.1955509773936871,C=C(C)/C=C(C)/C,6.50537166,2.106693549755688,4.599658494138107,0.0,32.020065585640786,6.650324260183184,91.28320837369814,2.986798992510312,6.406606597227553,0.7077284097931326,0.4905012253909332,6.50537166,2.106693549755688,4.599658494138107,32.020065585640786
154,3z,O=Cc1ccccc1,C=C/C=C/C,O=Cc1ccccc1C=C/C=C/C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-60,213.15,20,99.0,1.0,,98.0,1.94518729496759,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,O=Cc1ccccc1,6.32107717,1.7,5.655453446692043,0.0,26.2963674695943,6.066186465050455,17.020059672442688,2.728941224257863,6.063963283004442,0.7443390963132024,0.1025464330413215,C=C/C=C/C,6.28326651,1.7,4.31284946867978,0.0,25.83013394939752,6.529890538571273,32.73342445655664,4.958706737290061,6.511974019719416,0.4560997147115543,0.2598924503561688,6.28326651,1.7,4.31284946867978,25.83013394939752
155,3aa,O=Cc1ccccc1,C=C/C=C/CCCCCC,O=Cc1ccccc1C=C/C=C/CCCCCC,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,NS(=O)(=O)C(F)(F)C(F)(F)F,,Methylcyclohexane,,-20,253.15,72,99.5,0.5,Non Triflate,99.0,2.6612402311287,,,,FS(F)(F)(F)(F)c1cc(I)cc(S(F)(F)(F)(F)F)c1NS(=O)(=O)C(F)(F)C(F)(F)F,ph35sf5_idp_7_1_m062x,7.34,2.59,5.59,38.83062,-0.06155,4.04279,0.01966,6.06155,-0.02638,4.00515,0.02214,6.02638,244.82,0.076,187.542,-0.022,14.349,120.171,184.18,-0.30604,-0.07208,10.014360450635,9.349922,8.22777,2.647543,53.4950672208646,29.4529554798176,14.0071536901728,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,,O=Cc1ccccc1,6.32107717,1.7,5.655453446692043,0.0,26.2963674695943,6.066186465050455,17.020059672442688,2.728941224257863,6.063963283004442,0.7443390963132024,0.1025464330413215,C=C/C=C/CCCCCC,9.575792,1.7,4.903923821531989,0.0,26.05861060382526,9.6490556079482,197.859314693044,2.625530231960899,9.481763121540023,0.6032729316949526,0.3847471018410696,9.575792,1.7,4.903923821531989,26.05861060382526
156,3ab,O=Cc1ccccc1,C=C/C=C/C1CCCCC1,O=Cc1ccccc1C=C/C=C/C1CCCCC1,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,NS(=O)(=O)C(F)(F)C(F)(F)F,,Methylcyclohexane,,-20,253.15,66.5,99.5,0.5,Nontriflate,99.0,2.6612402311287,,,,FS(F)(F)(F)(F)c1cc(I)cc(S(F)(F)(F)(F)F)c1NS(=O)(=O)C(F)(F)C(F)(F)F,ph35sf5_idp_7_1_m062x,7.34,2.59,5.59,38.83062,-0.06155,4.04279,0.01966,6.06155,-0.02638,4.00515,0.02214,6.02638,244.82,0.076,187.542,-0.022,14.349,120.171,184.18,-0.30604,-0.07208,10.014360450635,9.349922,8.22777,2.647543,53.4950672208646,29.4529554798176,14.0071536901728,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,,O=Cc1ccccc1,6.32107717,1.7,5.655453446692043,0.0,26.2963674695943,6.066186465050455,17.020059672442688,2.728941224257863,6.063963283004442,0.7443390963132024,0.1025464330413215,C=C/C=C/C1CCCCC1,8.49561791,1.7,6.370480980023891,0.0,26.033347003372025,9.59963341915527,138.73295257931895,3.254153052184369,9.50678824001874,0.4451988050811935,0.3626804771156837,8.49561791,1.7,6.370480980023891,26.033347003372025
157,3ac,O=Cc1ccccc1,C=C(C)/C=C/C,O=Cc1ccccc1C=C(C)/C=C/C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-60,213.15,81,96.0,4.0,Weird er,92.0,1.34532071744219,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,O=Cc1ccccc1,6.32107717,1.7,5.655453446692043,0.0,26.2963674695943,6.066186465050455,17.020059672442688,2.728941224257863,6.063963283004442,0.7443390963132024,0.1025464330413215,C=C(C)/C=C/C,5.96005096,1.8964392040092493,4.414029880425502,0.0,31.75745583314418,6.442877759963895,55.721404953956544,4.965400834071947,6.154814917421419,0.6445180090336604,0.3708019489521278,5.96005096,1.8964392040092493,4.414029880425502,31.75745583314418
158,3ad,O=Cc1ccccc1,C=C/C=C/C1CCCCC1,O=Cc1ccccc1C=C/C=C/C1CCCCC1,FC(F)(F)C(F)(c1cccc(C(F)(C(F)(F)F)C(F)(F)F)c1)C(F)(F)F,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-60,213.15,85,95.0,5.0,Weird Group,90.0,1.24642783646092,,,,FC(F)(F)C(F)(c1cc(I)cc(C(F)(C(F)(F)F)C(F)(F)F)c1)C(F)(F)FNS(=O)(=O)C(F)(F)F,ph_35iprf_6_1_m062x,7.58,3.81,6.05,38.89402,-0.06281,4.04364,0.02007,6.06281,-0.03032,4.01121,0.02,6.03032,221.027,-0.004,264.605,14.263,0.0,149.677,211.77,-0.30758,-0.03629,10.0180644192668,9.579745,8.818122,4.787755,45.4338734079565,26.6769997678992,15.7956823355263,FC(F)(F)C(F)(c1cccc(C(F)(C(F)(F)F)C(F)(F)F)c1)C(F)(F)F,,O=Cc1ccccc1,6.32107717,1.7,5.655453446692043,0.0,26.2963674695943,6.066186465050455,17.020059672442688,2.728941224257863,6.063963283004442,0.7443390963132024,0.1025464330413215,C=C/C=C/C1CCCCC1,8.49561791,1.7,6.370480980023891,0.0,26.033347003372025,9.59963341915527,138.73295257931895,3.254153052184369,9.50678824001874,0.4451988050811935,0.3626804771156837,8.49561791,1.7,6.370480980023891,26.033347003372025
159,3ae,O=Cc1ccccc1,C=C(/C=C/C(C)(C)C)C(C)(C)C,O=Cc1ccccc1C=C(/C=C/C(C)(C)C)C(C)(C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,,Methylcyclohexane,,-60,213.15,73.5,95.0,5.0,Weird er,90.0,1.24642783646092,,,,FC(F)(F)C(F)(F)C(F)(F)c1cc(I)cc(C(F)(F)C(F)(F)C(F)(F)F)c1NS(=O)(=O)C(F)(F)F,ph_35prf_37_1_m062x,8.47,2.09,6.9,38.8756,-0.06135,4.0421,0.02014,6.06135,-0.03831,4.01899,0.0202,6.03831,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,45.1137305140327,24.7300556114453,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,,O=Cc1ccccc1,6.32107717,1.7,5.655453446692043,0.0,26.2963674695943,6.066186465050455,17.020059672442688,2.728941224257863,6.063963283004442,0.7443390963132024,0.1025464330413215,C=C(/C=C/C(C)(C)C)C(C)(C)C,7.13098235,2.9284478461223946,5.921217664617965,0.0,39.85575105464375,8.423405019518295,180.49541178392192,5.904468034876133,8.30631104215978,0.6095731924923575,0.5166729646997328,7.13098235,2.9284478461223946,5.921217664617965,39.85575105464375
